#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 11 08 05 50 305  8.6 11.0 99.00 99.00 99.00 999 1012.8  20.9  22.6  19.0 99.0 99.00 
2019 11 08 06 00 307  8.4 10.3 99.00 99.00 99.00 999 1012.7  20.6  22.6  18.8 99.0 99.00 
2019 11 08 06 10 301  8.4 10.8 99.00 99.00 99.00 999 1012.6  20.7  22.6  18.9 99.0 99.00 
2019 11 08 06 20 304  9.5 11.7 99.00 99.00 99.00 999 1012.7  21.1  22.6  18.8 99.0 99.00 
2019 11 08 06 30 311 10.3 12.3 99.00 99.00 99.00 999 1012.5  20.9  22.6  18.6 99.0 99.00 
2019 11 08 06 40 316 11.9 15.3  1.06  8.33  4.58 126 1012.5  20.4  22.6  18.2 99.0 99.00 
2019 11 08 06 50 326 11.8 14.4 99.00 99.00 99.00 999 1012.6  19.9  22.6  17.6 99.0 99.00 
2019 11 08 07 00 334 13.0 15.2 99.00 99.00 99.00 999 1012.5  19.3  22.6  17.0 99.0 99.00 
2019 11 08 07 10 337 12.4 15.2 99.00 99.00 99.00 999 1012.3  19.0  22.6  17.0 99.0 99.00 
2019 11 08 07 20 345 12.7 14.9 99.00 99.00 99.00 999 1012.0  18.4  22.6  16.5 99.0 99.00 
2019 11 08 07 30 342 12.6 15.5 99.00 99.00 99.00 999 1012.0  18.3  22.6  16.5 99.0 99.00 
2019 11 08 07 40 344 12.7 16.0  1.29  9.09  4.53 107 1012.2  18.1  22.6  16.3 99.0 99.00 
2019 11 08 07 50 347 12.7 15.4 99.00 99.00 99.00 999 1012.3  17.9  22.6  16.1 99.0 99.00 
2019 11 08 08 00 342 12.9 15.5 99.00 99.00 99.00 999 1012.7  17.8  22.6  15.9 99.0 99.00 
2019 11 08 08 10 342 13.2 15.7 99.00 99.00 99.00 999 1012.5  17.7  22.5  15.7 99.0 99.00 
2019 11 08 08 20 342 12.6 15.2 99.00 99.00 99.00 999 1012.6  17.8  22.6  15.8 99.0 99.00 
2019 11 08 08 30 342 13.7 17.1 99.00 99.00 99.00 999 1012.4  17.7  22.5  15.6 99.0 99.00 
2019 11 08 08 40 344 13.5 16.9  1.49  4.35  4.59 344 1012.5  17.6  22.6  15.4 99.0 99.00 
2019 11 08 08 50 343 13.2 16.3 99.00 99.00 99.00 999 1012.5  17.4  22.5  15.3 99.0 99.00 
2019 11 08 09 00 343 12.9 15.8 99.00 99.00 99.00 999 1012.8  17.4  22.5  15.5 99.0 99.00 
2019 11 08 09 10 346 13.6 16.3 99.00 99.00 99.00 999 1012.8  17.1  22.5  15.1 99.0 99.00 
2019 11 08 09 20 344 13.9 17.1 99.00 99.00 99.00 999 1012.7  17.1  22.5  15.1 99.0 99.00 
2019 11 08 09 30 349 14.7 18.1 99.00 99.00 99.00 999 1012.7  16.8  22.5  15.0 99.0 99.00 
2019 11 08 09 40 347 14.7 18.3  1.74  5.26  4.95 350 1013.1  16.5  22.5  14.8 99.0 99.00 
2019 11 08 09 50 350 13.4 16.4 99.00 99.00 99.00 999 1013.1  16.6  22.5  14.7 99.0 99.00 
2019 11 08 10 00 351 12.7 15.5 99.00 99.00 99.00 999 1012.8  17.1  22.4  15.4 99.0 99.00 
2019 11 08 10 10 357 13.7 16.3 99.00 99.00 99.00 999 1012.7  17.1  22.4  15.6 99.0 99.00 
2019 11 08 10 20 355 13.7 16.6 99.00 99.00 99.00 999 1012.9  17.0  22.4  15.3 99.0 99.00 
2019 11 08 10 30 357 14.2 18.5 99.00 99.00 99.00 999 1013.1  17.0  22.4  15.3 99.0 99.00 
2019 11 08 10 40 359 13.9 17.8  1.88  6.25  5.21  13 1013.3  17.0  22.4  15.4 99.0 99.00 
2019 11 08 10 50   1 14.5 17.9 99.00 99.00 99.00 999 1013.5  16.6  22.3  14.9 99.0 99.00 
2019 11 08 11 00   2 14.6 17.8 99.00 99.00 99.00 999 1013.7  16.4  22.3  14.5 99.0 99.00 
2019 11 08 11 10   3 14.2 17.4 99.00 99.00 99.00 999 1013.8  16.4  22.3  14.4 99.0 99.00 
2019 11 08 11 20   3 13.6 17.5 99.00 99.00 99.00 999 1014.0  16.5  22.3  14.5 99.0 99.00 
2019 11 08 11 30   6 13.6 17.0 99.00 99.00 99.00 999 1013.9  16.3  22.3  14.2 99.0 99.00 
2019 11 08 11 40   8 13.9 17.0  2.17  6.67  5.43  12 1014.3  16.1  22.3  14.0 99.0 99.00 
2019 11 08 11 50  11 13.4 16.6 99.00 99.00 99.00 999 1014.3  16.1  22.3  13.9 99.0 99.00 
2019 11 08 12 00  11 12.7 15.7 99.00 99.00 99.00 999 1014.3  16.1  22.3  13.8 99.0 99.00 
2019 11 08 12 10  13 12.7 16.7 99.00 99.00 99.00 999 1014.6  16.1  22.3  14.0 99.0 99.00 
2019 11 08 12 20  15 12.8 16.3 99.00 99.00 99.00 999 1014.9  15.7  22.2  13.7 99.0 99.00 
2019 11 08 12 30  11 13.6 17.0 99.00 99.00 99.00 999 1015.1  15.5  22.2  13.5 99.0 99.00 
2019 11 08 12 40  10 14.2 17.1  2.15  7.14  5.63  14 1015.2  15.3  22.2  13.4 99.0 99.00 
2019 11 08 12 50   7 14.1 18.1 99.00 99.00 99.00 999 1015.3  15.3  22.2  13.3 99.0 99.00 
2019 11 08 13 00  11 14.6 17.8 99.00 99.00 99.00 999 1015.4  15.1  22.2  13.0 99.0 99.00 
2019 11 08 13 10  10 14.4 17.9 99.00 99.00 99.00 999 1015.8  15.2  22.2  13.0 99.0 99.00 
2019 11 08 13 20   3 15.7 20.7 99.00 99.00 99.00 999 1016.8  14.8  22.2  12.5 99.0 99.00 
2019 11 08 13 30   4 16.1 19.6 99.00 99.00 99.00 999 1016.5  14.5  22.3  12.1 99.0 99.00 
2019 11 08 13 40  11 15.9 19.8  2.84  7.14  6.00  11 1016.5  14.3  22.2  11.5 99.0 99.00 
2019 11 08 13 50   6 15.7 19.8 99.00 99.00 99.00 999 1016.9  14.3  22.2  11.1 99.0 99.00 
2019 11 08 14 00   1 15.3 18.6 99.00 99.00 99.00 999 1017.4  14.2  22.2  10.6 99.0 99.00 
2019 11 08 14 10   1 15.3 18.7 99.00 99.00 99.00 999 1017.4  14.3  22.2  10.9 99.0 99.00 
2019 11 08 14 20   6 15.1 18.9 99.00 99.00 99.00 999 1017.6  13.9  22.2  10.4 99.0 99.00 
2019 11 08 14 30   2 15.5 21.4 99.00 99.00 99.00 999 1017.8  13.9  22.2  10.2 99.0 99.00 
2019 11 08 14 40   7 14.5 18.1  3.01  7.69  6.16   6 1017.9  14.0  22.3  10.3 99.0 99.00 
2019 11 08 14 50   7 15.2 18.8 99.00 99.00 99.00 999 1018.1  13.8  22.2  10.2 99.0 99.00 
2019 11 08 15 00  10 15.5 19.1 99.00 99.00 99.00 999 1017.9  13.7  22.2  10.2 99.0 99.00 
2019 11 08 15 10   7 15.7 19.8 99.00 99.00 99.00 999 1018.0  13.4  22.2   9.7 99.0 99.00 
2019 11 08 15 20   7 15.4 19.6 99.00 99.00 99.00 999 1017.9  13.6  22.2   9.9 99.0 99.00 
2019 11 08 15 30   5 15.2 19.7 99.00 99.00 99.00 999 1018.3  13.5  22.2   9.4 99.0 99.00 
2019 11 08 15 40 359 14.9 18.3  3.51  7.69  6.56   4 1018.0  13.5  22.2   9.5 99.0 99.00 
2019 11 08 15 50   4 15.2 19.6 99.00 99.00 99.00 999 1018.5  13.3  22.2   9.4 99.0 99.00 
2019 11 08 16 00   6 14.6 19.2 99.00 99.00 99.00 999 1018.5  13.2  22.2   9.6 99.0 99.00 
2019 11 08 16 10   8 14.6 19.4 99.00 99.00 99.00 999 1018.8  13.0  22.2   9.4 99.0 99.00 
2019 11 08 16 20   7 14.5 18.9 99.00 99.00 99.00 999 1018.8  13.0  22.2   9.2 99.0 99.00 
2019 11 08 16 30   9 14.6 18.2 99.00 99.00 99.00 999 1018.7  12.8  22.2   8.6 99.0 99.00 
2019 11 08 16 40   8 14.8 20.0  3.54  9.09  6.71  28 1018.7  12.6  22.2   8.2 99.0 99.00 
2019 11 08 16 50   4 14.0 18.4 99.00 99.00 99.00 999 1018.7  12.8  22.2   8.2 99.0 99.00 
2019 11 08 17 00   8 14.1 18.3 99.00 99.00 99.00 999 1018.8  12.7  22.2   8.1 99.0 99.00 
2019 11 08 17 10 354 14.0 17.5 99.00 99.00 99.00 999 1018.7  12.6  22.2   7.5 99.0 99.00 
2019 11 08 17 20   2 14.0 18.1 99.00 99.00 99.00 999 1019.0  12.5  22.2   7.5 99.0 99.00 
2019 11 08 17 30   6 13.6 18.1 99.00 99.00 99.00 999 1018.9  12.5  22.2   7.3 99.0 99.00 
2019 11 08 17 40 360 14.4 18.4  3.47  9.09  6.70  30 1018.8  12.3  22.2   7.5 99.0 99.00 
2019 11 08 17 50 353 15.3 18.8 99.00 99.00 99.00 999 1019.1  11.7  22.2   6.7 99.0 99.00 
2019 11 08 18 00 356 14.3 18.0 99.00 99.00 99.00 999 1019.1  11.5  22.2   5.9 99.0 99.00 
2019 11 08 18 10 357 13.8 17.7 99.00 99.00 99.00 999 1019.0  11.5  22.2   6.1 99.0 99.00 
2019 11 08 18 20 354 13.6 17.4 99.00 99.00 99.00 999 1018.9  11.7  22.2   6.5 99.0 99.00 
2019 11 08 18 30   1 14.1 18.1 99.00 99.00 99.00 999 1018.8  11.5  22.2   6.2 99.0 99.00 
2019 11 08 18 40 355 14.2 18.4  3.15  9.09  6.36  21 1018.8  11.5  22.2   6.4 99.0 99.00 
2019 11 08 18 50 360 13.6 17.7 99.00 99.00 99.00 999 1019.0  11.4  22.2   6.0 99.0 99.00 
2019 11 08 19 00   2 13.8 17.2 99.00 99.00 99.00 999 1019.1  11.6  22.2   6.4 99.0 99.00 
2019 11 08 19 10   5 13.2 17.9 99.00 99.00 99.00 999 1019.3  11.6  22.3   6.5 99.0 99.00 
2019 11 08 19 20 360 13.7 17.8 99.00 99.00 99.00 999 1019.4  11.4  22.2   6.2 99.0 99.00 
2019 11 08 19 30 357 13.1 16.6 99.00 99.00 99.00 999 1019.5  11.1  22.2   5.5 99.0 99.00 
2019 11 08 19 40   1 13.2 17.3  2.73  7.69  6.11   6 1019.7  11.1  22.2   5.4 99.0 99.00 
2019 11 08 19 50 360 12.8 16.3 99.00 99.00 99.00 999 1019.8  11.3  22.2   6.1 99.0 99.00 
2019 11 08 20 00  12 13.4 17.0 99.00 99.00 99.00 999 1019.9  11.1  22.2   5.4 99.0 99.00 
2019 11 08 20 10 352 13.1 16.8 99.00 99.00 99.00 999 1020.0  11.2  22.2   5.8 99.0 99.00 
2019 11 08 20 20 356 13.1 16.9 99.00 99.00 99.00 999 1020.2  11.1  22.2   5.4 99.0 99.00 
2019 11 08 20 30 358 12.8 16.3 99.00 99.00 99.00 999 1020.1  11.3  22.2   5.9 99.0 99.00 
2019 11 08 20 40 358 12.7 15.9  2.61  9.09  6.16  27 1020.2  11.0  22.2   5.0 99.0 99.00 
2019 11 08 20 50 358 12.8 16.5 99.00 99.00 99.00 999 1020.2  11.0  22.2   4.9 99.0 99.00 
2019 11 08 21 00 358 12.7 16.6 99.00 99.00 99.00 999 1020.3  11.1  22.2   5.2 99.0 99.00 
2019 11 08 21 10 358 13.2 17.5 99.00 99.00 99.00 999 1020.3  11.1  22.2   5.1 99.0 99.00 
2019 11 08 21 20   4 12.1 15.8 99.00 99.00 99.00 999 1020.4  10.9  22.2   4.4 99.0 99.00 
2019 11 08 21 30   2 12.1 16.9 99.00 99.00 99.00 999 1020.4  11.1  22.2   4.9 99.0 99.00 
2019 11 08 21 40   1 12.3 15.9  2.52  7.69  6.05  12 1020.4  10.9  22.2   4.0 99.0 99.00 
2019 11 08 21 50 360 12.3 16.9 99.00 99.00 99.00 999 1020.6  11.0  22.2   4.7 99.0 99.00 
2019 11 08 22 00 357 12.4 16.3 99.00 99.00 99.00 999 1020.8  10.8  22.2   3.7 99.0 99.00 
2019 11 08 22 10   2 11.9 16.3 99.00 99.00 99.00 999 1020.9  10.8  22.2   4.1 99.0 99.00 
2019 11 08 22 20  10 12.4 16.6 99.00 99.00 99.00 999 1020.9  11.0  22.3   4.6 99.0 99.00 
2019 11 08 22 30   2 12.4 16.0 99.00 99.00 99.00 999 1021.1  11.1  22.3   4.8 99.0 99.00 
2019 11 08 22 40   6 11.7 15.4  2.53  9.09  5.97  29 1021.3  11.0  22.2   4.0 99.0 99.00 
2019 11 08 22 50   6 12.1 16.5 99.00 99.00 99.00 999 1021.3  11.0  22.2   4.5 99.0 99.00 
2019 11 08 23 00   8 11.8 15.9 99.00 99.00 99.00 999 1021.4  11.2  22.3   4.3 99.0 99.00 
2019 11 08 23 10   6 11.4 14.8 99.00 99.00 99.00 999 1021.6  11.1  22.3   4.3 99.0 99.00 
2019 11 08 23 20   7 12.1 16.0 99.00 99.00 99.00 999 1021.8  11.0  22.3   4.4 99.0 99.00 
2019 11 08 23 30   6 11.9 15.7 99.00 99.00 99.00 999 1021.9  11.1  22.3   4.6 99.0 99.00 
2019 11 08 23 40   7 11.3 19.6  2.41  9.09  5.98  30 1021.9  11.1  22.3   4.3 99.0 99.00 
2019 11 08 23 50   7 11.8 16.2 99.00 99.00 99.00 999 1022.1  11.1  22.3   4.3 99.0 99.00 
2019 11 09 00 00  19 11.6 15.0 99.00 99.00 99.00 999 1022.4  11.1  22.3   4.0 99.0 99.00 
2019 11 09 00 10  20 11.3 14.5 99.00 99.00 99.00 999 1022.4  11.2  22.3   4.2 99.0 99.00 
2019 11 09 00 20  15 10.9 14.9 99.00 99.00 99.00 999 1022.5  11.2  22.3   4.1 99.0 99.00 
2019 11 09 00 30  11 11.4 15.9 99.00 99.00 99.00 999 1022.5  11.4  22.3   4.7 99.0 99.00 
2019 11 09 00 40  17 10.9 15.4  2.51  8.33  5.92  27 1022.5  11.3  22.4   4.8 99.0 99.00 
2019 11 09 00 50   9 11.1 14.7 99.00 99.00 99.00 999 1022.6  11.2  22.4   3.9 99.0 99.00 
2019 11 09 01 00   9 10.9 14.6 99.00 99.00 99.00 999 1022.6  11.3  22.5   4.9 99.0 99.00 
2019 11 09 01 10  18 11.5 15.0 99.00 99.00 99.00 999 1022.7  11.3  22.5   4.2 99.0 99.00 
2019 11 09 01 20  13 11.1 15.8 99.00 99.00 99.00 999 1022.8  11.3  22.5   4.0 99.0 99.00 
2019 11 09 01 30  15 11.6 14.7 99.00 99.00 99.00 999 1022.7  11.3  22.5   4.4 99.0 99.00 
2019 11 09 01 40   8 11.3 14.9  2.45  8.33  5.93  27 1022.9  11.3  22.6   4.4 99.0 99.00 
2019 11 09 01 50   5 11.3 14.6 99.00 99.00 99.00 999 1022.9  11.4  22.6   4.2 99.0 99.00 
2019 11 09 02 00  10 11.0 13.8 99.00 99.00 99.00 999 1023.0  11.5  25.2   4.5 99.0 99.00 
2019 11 09 02 10  12 11.0 14.7 99.00 99.00 99.00 999 1023.1  11.6  25.1   4.4 99.0 99.00 
2019 11 09 02 20  21 11.0 16.3 99.00 99.00 99.00 999 1023.1  11.8  25.6   4.7 99.0 99.00 
2019 11 09 02 30  12 11.0 14.2 99.00 99.00 99.00 999 1023.2  11.7  25.5   4.8 99.0 99.00 
2019 11 09 02 40  19 11.4 14.9  2.56  8.33  6.46  37 1023.3  11.9  25.6   5.2 99.0 99.00 
2019 11 09 02 50  13 11.7 14.9 99.00 99.00 99.00 999 1023.2  11.8  25.6   5.1 99.0 99.00 
2019 11 09 03 00   9 10.9 14.9 99.00 99.00 99.00 999 1023.3  11.9  25.6   5.3 99.0 99.00 
2019 11 09 03 10  15 10.2 14.1 99.00 99.00 99.00 999 1023.6  12.0  25.4   5.5 99.0 99.00 
2019 11 09 03 20  13 10.6 14.1 99.00 99.00 99.00 999 1023.7  11.9  25.5   5.4 99.0 99.00 
2019 11 09 03 30  12 10.6 14.0 99.00 99.00 99.00 999 1023.6  11.6  25.1   4.7 99.0 99.00 
2019 11 09 03 40   8 10.6 14.1  2.31  9.09  6.27  29 1023.5  11.5  25.0   4.3 99.0 99.00 
2019 11 09 03 50  11 10.2 14.8 99.00 99.00 99.00 999 1023.6  11.8  25.5   5.2 99.0 99.00 
2019 11 09 04 00  13 10.4 13.9 99.00 99.00 99.00 999 1023.5  11.9  25.7   5.6 99.0 99.00 
2019 11 09 04 10  12 10.4 13.9 99.00 99.00 99.00 999 1023.5  11.8  25.5   4.8 99.0 99.00 
2019 11 09 04 20  13 10.2 14.1 99.00 99.00 99.00 999 1023.3  11.7  25.6   4.7 99.0 99.00 
2019 11 09 04 30  15 10.6 14.3 99.00 99.00 99.00 999 1023.5  11.9  25.9   5.1 99.0 99.00 
2019 11 09 04 40  16 10.6 13.4  2.38  8.33  6.42  29 1023.5  11.8  25.8   5.1 99.0 99.00 
2019 11 09 04 50  16 10.8 14.6 99.00 99.00 99.00 999 1023.5  11.7  25.7   4.9 99.0 99.00 
2019 11 09 05 00  13 10.7 14.3 99.00 99.00 99.00 999 1023.4  11.7  25.6   5.2 99.0 99.00 
2019 11 09 05 10  14 10.7 15.7 99.00 99.00 99.00 999 1023.4  11.9  25.9   5.8 99.0 99.00 
2019 11 09 05 20  16 10.6 14.4 99.00 99.00 99.00 999 1023.4  11.9  26.0   5.7 99.0 99.00 
2019 11 09 05 30  18 11.1 14.8 99.00 99.00 99.00 999 1023.2  11.9  26.0   5.7 99.0 99.00 
2019 11 09 05 40  15 10.9 14.1  2.39  8.33  6.49  21 1023.1  11.8  26.0   5.7 99.0 99.00 
2019 11 09 05 50  19 10.9 14.4 99.00 99.00 99.00 999 1023.2  11.9  25.9   5.9 99.0 99.00 
2019 11 09 06 00  16 11.0 15.1 99.00 99.00 99.00 999 1022.8  11.8  25.8   5.8 99.0 99.00 
2019 11 09 06 10  19 10.6 14.2 99.00 99.00 99.00 999 1022.9  11.9  25.8   6.3 99.0 99.00 
2019 11 09 06 20  22 11.2 14.0 99.00 99.00 99.00 999 1022.7  11.9  26.0   6.5 99.0 99.00 
2019 11 09 06 30  19 11.3 14.7 99.00 99.00 99.00 999 1022.5  11.9  26.0   6.6 99.0 99.00 
2019 11 09 06 40  18 10.6 13.8  2.74 10.00  6.87  60 1022.5  11.7  26.1   5.9 99.0 99.00 
2019 11 09 06 50  16 11.1 15.0 99.00 99.00 99.00 999 1022.6  11.9  26.1   6.3 99.0 99.00 
2019 11 09 07 00  27 10.1 15.4 99.00 99.00 99.00 999 1022.6  11.8  26.1   6.0 99.0 99.00 
2019 11 09 07 10  23 10.6 13.9 99.00 99.00 99.00 999 1022.4  12.2  26.2   6.5 99.0 99.00 
2019 11 09 07 20  21 10.0 14.1 99.00 99.00 99.00 999 1022.5  12.0  26.2   6.3 99.0 99.00 
2019 11 09 07 30  18 10.4 14.6 99.00 99.00 99.00 999 1022.5  12.0  26.2   6.1 99.0 99.00 
2019 11 09 07 40  19  9.7 14.4  2.56  8.33  6.62  35 1022.2  12.3  26.2   6.8 99.0 99.00 
2019 11 09 07 50  29  9.5 12.9 99.00 99.00 99.00 999 1022.4  12.2  26.1   6.2 99.0 99.00 
2019 11 09 08 00  26  9.8 13.1 99.00 99.00 99.00 999 1022.5  12.2  26.0   6.3 99.0 99.00 
2019 11 09 08 10  18  9.7 12.9 99.00 99.00 99.00 999 1022.4  12.4  25.9   6.4 99.0 99.00 
2019 11 09 08 20  17  9.7 13.3 99.00 99.00 99.00 999 1022.3  12.3  25.8   6.2 99.0 99.00 
2019 11 09 08 30  21  9.9 14.6 99.00 99.00 99.00 999 1022.0  12.4  25.8   6.2 99.0 99.00 
2019 11 09 08 40  16 10.6 15.7  2.74 10.81  7.08  46 1022.2  12.5  25.9   6.7 99.0 99.00 
2019 11 09 08 50  26 10.5 14.8 99.00 99.00 99.00 999 1022.2  12.5  26.0   6.5 99.0 99.00 
2019 11 09 09 00  25 10.4 14.8 99.00 99.00 99.00 999 1022.4  12.5  26.0   6.4 99.0 99.00 
2019 11 09 09 10  27  9.7 12.7 99.00 99.00 99.00 999 1022.3  12.4 999.0   6.1 99.0 99.00 
2019 11 09 09 20  18  9.3 13.1 99.00 99.00 99.00 999 1022.4  12.5  26.1   6.1 99.0 99.00 
2019 11 09 09 30  18  9.7 13.3 99.00 99.00 99.00 999 1022.2  12.4  26.2   5.9 99.0 99.00 
2019 11 09 09 40  12  9.5 13.4  2.68  8.33  7.17  27 1022.1  12.5  26.2   6.2 99.0 99.00 
2019 11 09 09 50  18  9.5 13.3 99.00 99.00 99.00 999 1021.9  12.6  26.3   6.4 99.0 99.00 
2019 11 09 10 00  19  8.9 13.3 99.00 99.00 99.00 999 1022.0  12.6  26.4   6.3 99.0 99.00 
2019 11 09 10 10  25  9.0 12.4 99.00 99.00 99.00 999 1022.0  12.7  26.4   6.3 99.0 99.00 
2019 11 09 10 20  22  9.2 13.5 99.00 99.00 99.00 999 1022.0  12.6  26.4   6.2 99.0 99.00 
2019 11 09 10 30  18  9.7 13.9 99.00 99.00 99.00 999 1021.9  12.5  26.4   6.0 99.0 99.00 
2019 11 09 10 40  19  9.4 12.8  2.60 10.00  7.05  53 1022.1  12.6  26.4   6.2 99.0 99.00 
2019 11 09 10 50  23  9.0 12.5 99.00 99.00 99.00 999 1022.4  12.7  26.4   6.6 99.0 99.00 
2019 11 09 11 00  17  9.4 12.7 99.00 99.00 99.00 999 1022.3  12.6  26.3   6.5 99.0 99.00 
2019 11 09 11 10  21  8.6 12.8 99.00 99.00 99.00 999 1022.4  12.5  26.3   6.1 99.0 99.00 
2019 11 09 11 20  17  8.4 11.7 99.00 99.00 99.00 999 1022.5  12.4  26.2   5.7 99.0 99.00 
2019 11 09 11 30  19  8.6 12.1 99.00 99.00 99.00 999 1022.5  12.5  26.2   6.0 99.0 99.00 
2019 11 09 11 40  27  8.8 12.2  2.45  9.09  6.80  52 1022.5  12.5  26.2   6.1 99.0 99.00 
2019 11 09 11 50  23  8.4 11.1 99.00 99.00 99.00 999 1022.5  12.7  26.1   6.5 99.0 99.00 
2019 11 09 12 00  29  9.2 12.9 99.00 99.00 99.00 999 1022.5  12.9  26.0   7.1 99.0 99.00 
2019 11 09 12 10  26  8.9 13.0 99.00 99.00 99.00 999 1022.5  12.9  26.0   7.1 99.0 99.00 
2019 11 09 12 20  21  9.2 12.7 99.00 99.00 99.00 999 1022.6  12.8  26.0   7.2 99.0 99.00 
2019 11 09 12 30  19  9.6 12.8 99.00 99.00 99.00 999 1022.7  12.8  26.1   7.2 99.0 99.00 
2019 11 09 12 40  17  9.0 13.8  2.17  9.09  6.58  44 1022.9  12.6  26.0   6.7 99.0 99.00 
2019 11 09 12 50  24  8.3 11.8 99.00 99.00 99.00 999 1023.1  12.8  26.0   6.9 99.0 99.00 
2019 11 09 13 00  22  9.1 13.0 99.00 99.00 99.00 999 1022.8  13.0  26.0   7.1 99.0 99.00 
2019 11 09 13 10  20  9.1 12.9 99.00 99.00 99.00 999 1022.8  13.0  26.0   7.2 99.0 99.00 
2019 11 09 13 20  20  9.4 12.6 99.00 99.00 99.00 999 1023.0  13.2  26.0   7.6 99.0 99.00 
2019 11 09 13 30  23  9.1 13.6 99.00 99.00 99.00 999 1023.2  13.2  26.4   7.4 99.0 99.00 
2019 11 09 13 40  24  9.1 11.7  2.24  9.09  6.67  52 1023.1  13.1  26.3   7.0 99.0 99.00 
2019 11 09 13 50  27  9.3 13.2 99.00 99.00 99.00 999 1023.1  13.3  26.4   7.6 99.0 99.00 
2019 11 09 14 00  28  9.0 12.6 99.00 99.00 99.00 999 1023.4  13.2  26.4   7.4 99.0 99.00 
2019 11 09 14 10  21  9.4 12.6 99.00 99.00 99.00 999 1023.3  13.4  26.3   7.7 99.0 99.00 
2019 11 09 14 20  21  9.7 13.1 99.00 99.00 99.00 999 1023.4  13.7  26.3   8.4 99.0 99.00 
2019 11 09 14 30  21  9.2 12.7 99.00 99.00 99.00 999 1023.2  13.3  26.3   7.7 99.0 99.00 
2019 11 09 14 40  21  9.1 12.6  2.31  8.33  6.67  41 1023.3  13.4  26.3   7.7 99.0 99.00 
2019 11 09 14 50  21  9.5 13.3 99.00 99.00 99.00 999 1023.2  13.4  26.2   7.7 99.0 99.00 
2019 11 09 15 00  22  9.1 12.9 99.00 99.00 99.00 999 1023.2  13.3  26.2   7.4 99.0 99.00 
2019 11 09 15 10  22  8.9 11.7 99.00 99.00 99.00 999 1023.2  13.4  26.2   7.7 99.0 99.00 
2019 11 09 15 20  17  8.9 12.8 99.00 99.00 99.00 999 1023.0  13.4  26.2   7.6 99.0 99.00 
2019 11 09 15 30  20  8.6 11.7 99.00 99.00 99.00 999 1023.1  13.4  26.2   7.5 99.0 99.00 
2019 11 09 15 40  24  9.0 13.1  2.54 10.00  7.03  60 1023.0  13.4  26.2   7.8 99.0 99.00 
2019 11 09 15 50  24  8.7 11.6 99.00 99.00 99.00 999 1022.9  13.4  26.1   7.8 99.0 99.00 
2019 11 09 16 00  17  9.0 11.9 99.00 99.00 99.00 999 1022.8  13.4  26.1   7.9 99.0 99.00 
2019 11 09 16 10  28  8.8 11.7 99.00 99.00 99.00 999 1022.8  13.3  26.2   7.9 99.0 99.00 
2019 11 09 16 20  26  8.3 12.0 99.00 99.00 99.00 999 1022.6  13.5  26.2   8.2 99.0 99.00 
2019 11 09 16 30  28  8.3 11.3 99.00 99.00 99.00 999 1022.5  13.6  26.3   8.4 99.0 99.00 
2019 11 09 16 40  33  8.4 11.8  2.21  7.69  6.54  42 1022.3  13.6  26.3   8.4 99.0 99.00 
2019 11 09 16 50  22  8.1 12.6 99.00 99.00 99.00 999 1022.1  13.4  26.3   8.1 99.0 99.00 
2019 11 09 17 00  21  8.4 11.8 99.00 99.00 99.00 999 1022.1  13.4  26.2   8.2 99.0 99.00 
2019 11 09 17 10  22  7.9 10.5 99.00 99.00 99.00 999 1022.2  13.6  26.3   8.4 99.0 99.00 
2019 11 09 17 20  21  8.0 11.2 99.00 99.00 99.00 999 1022.1  13.4  26.3   8.1 99.0 99.00 
2019 11 09 17 30  25  8.0 11.9 99.00 99.00 99.00 999 1021.9  13.6  26.2   8.5 99.0 99.00 
2019 11 09 17 40  30  7.4 11.0  2.10  8.33  6.62  55 1021.8  13.6  26.3   8.5 99.0 99.00 
2019 11 09 17 50  26  8.0 11.6 99.00 99.00 99.00 999 1021.8  13.8  26.2   8.9 99.0 99.00 
2019 11 09 18 00  16  7.8 10.3 99.00 99.00 99.00 999 1021.6  13.4  26.2   8.3 99.0 99.00 
2019 11 09 18 10  19  8.2 11.4 99.00 99.00 99.00 999 1021.6  13.8  26.2   8.9 99.0 99.00 
2019 11 09 18 20  25  7.9 10.7 99.00 99.00 99.00 999 1021.6  13.6  26.2   8.6 99.0 99.00 
2019 11 09 18 30  18  8.8 11.7 99.00 99.00 99.00 999 1021.3  13.8  26.2   8.9 99.0 99.00 
2019 11 09 18 40  20  8.7 12.0  1.96 10.00  6.57  59 1021.4  13.7  26.3   8.8 99.0 99.00 
2019 11 09 18 50  18  8.5 11.4 99.00 99.00 99.00 999 1021.2  14.0  26.2   9.3 99.0 99.00 
2019 11 09 19 00  16  8.5 11.6 99.00 99.00 99.00 999 1021.1  13.7  26.2   8.9 99.0 99.00 
2019 11 09 19 10  19  8.1 12.5 99.00 99.00 99.00 999 1020.9  13.7  26.2   8.8 99.0 99.00 
2019 11 09 19 20  18  8.0 10.7 99.00 99.00 99.00 999 1020.9  13.6  26.2   8.8 99.0 99.00 
2019 11 09 19 30  17  7.8 10.6 99.00 99.00 99.00 999 1020.9  13.7  26.1   8.8 99.0 99.00 
